route,flightDate,mean_fare,n
LAX-LGA,2022-04-30,391.1171663244353,974.0
LAX-LGA,2022-05-01,533.6119095477387,995.0
LAX-LGA,2022-05-02,388.1990733590734,1036.0
LAX-LGA,2022-05-03,323.60306090979185,1297.0
LAX-LGA,2022-05-04,358.70990008326396,1201.0
LAX-LGA,2022-05-05,399.4568054504164,1321.0
LAX-LGA,2022-05-06,378.44500000000005,1326.0
LAX-LGA,2022-05-07,355.3113134732566,1477.0
LAX-LGA,2022-05-08,402.25307251908396,1572.0
LAX-LGA,2022-05-09,338.6701527614571,1702.0
LAX-LGA,2022-05-10,306.10417475728156,1854.0
LAX-LGA,2022-05-11,369.0926970954357,1928.0
LAX-LGA,2022-05-12,486.75854051333664,1987.0
LAX-LGA,2022-05-13,432.76120955699355,2009.0
LAX-LGA,2022-05-14,471.5255336154208,2127.0
LAX-LGA,2022-05-15,617.2835230479774,2126.0
LAX-LGA,2022-05-16,522.7644498886414,2245.0
LAX-LGA,2022-05-17,418.8012295444493,2261.0
LAX-LGA,2022-05-18,438.0020205479452,2336.0
LAX-LGA,2022-05-19,480.9587741393787,2382.0
LAX-LGA,2022-05-20,468.6668658641445,2326.0
LAX-LGA,2022-05-21,421.98387647297847,2461.0
LAX-LGA,2022-05-22,529.1214220752378,2419.0
LAX-LGA,2022-05-23,440.815768172888,2545.0
LAX-LGA,2022-05-24,387.355700426853,2577.0
LAX-LGA,2022-05-25,440.63519749706694,2557.0
LAX-LGA,2022-05-26,520.4533733974358,2496.0
LAX-LGA,2022-05-27,506.61770992366417,2620.0
LAX-LGA,2022-05-28,398.95363254392674,2618.0
LAX-LGA,2022-05-29,428.94090909090914,2706.0
LAX-LGA,2022-05-30,562.5487754303599,2556.0
LAX-LGA,2022-05-31,485.7525607142858,2800.0
LAX-LGA,2022-06-01,429.92576858952987,2999.0
LAX-LGA,2022-06-02,472.58384990253404,3078.0
LAX-LGA,2022-06-03,483.1563832002777,2881.0
LAX-LGA,2022-06-04,464.1710912863071,2410.0
LAX-LGA,2022-06-05,559.1945103092784,3104.0
LAX-LGA,2022-06-06,469.42560139638215,3151.0
LAX-LGA,2022-06-07,440.87384251036127,3378.0
LAX-LGA,2022-06-08,492.21991323210415,3227.0
LAX-LGA,2022-06-09,547.0665272344268,3323.0
LAX-LGA,2022-06-10,542.4357035412097,3191.0
LAX-LGA,2022-06-11,573.2569498069499,2590.0
LAX-LGA,2022-06-12,641.6882857142856,3570.0
LAX-LGA,2022-06-13,552.8903818424566,3745.0
LAX-LGA,2022-06-14,523.3232775119617,3762.0
LAX-LGA,2022-06-15,539.8580973802594,3779.0
LAX-LGA,2022-06-16,566.2777151178184,3777.0
LAX-LGA,2022-06-17,570.111334400854,3747.0
LAX-MIA,2022-04-17,412.30018181818184,55.0
LAX-MIA,2022-04-18,574.8973214285714,112.0
LAX-MIA,2022-04-19,393.5349693251534,163.0
LAX-MIA,2022-04-20,387.1472549019608,255.0
LAX-MIA,2022-04-21,479.9165615141956,317.0
LAX-MIA,2022-04-22,472.31338368580066,331.0
LAX-MIA,2022-04-23,373.8017291066283,347.0
LAX-MIA,2022-04-24,459.85162583518934,449.0
LAX-MIA,2022-04-25,459.15873385012924,387.0
LAX-MIA,2022-04-26,392.0530398322851,477.0
LAX-MIA,2022-04-27,424.3491785714286,560.0
LAX-MIA,2022-04-28,493.0652483443709,604.0
LAX-MIA,2022-04-29,436.0519157088123,783.0
LAX-MIA,2022-04-30,356.5156490727532,701.0
LAX-MIA,2022-05-01,465.40525190839696,655.0
LAX-MIA,2022-05-02,390.1025174013921,862.0
LAX-MIA,2022-05-03,365.72730325288563,953.0
LAX-MIA,2022-05-04,415.5478471001758,1138.0
LAX-MIA,2022-05-05,517.2983673469389,1176.0
LAX-MIA,2022-05-06,427.50993097497843,1159.0
LAX-MIA,2022-05-07,352.4193062605753,1182.0
LAX-MIA,2022-05-08,376.47122222222225,1170.0
LAX-MIA,2022-05-09,373.22870229007634,1310.0
LAX-MIA,2022-05-10,353.9369847050255,1373.0
LAX-MIA,2022-05-11,412.8262195121952,1476.0
LAX-MIA,2022-05-12,516.6321,1300.0
LAX-MIA,2022-05-13,452.89001893939405,1584.0
LAX-MIA,2022-05-14,424.50547440699125,1602.0
LAX-MIA,2022-05-15,535.2812814974802,1389.0
LAX-MIA,2022-05-16,472.77842175066314,1508.0
LAX-MIA,2022-05-17,414.9988386376326,1791.0
LAX-MIA,2022-05-18,434.40659276546097,1714.0
LAX-MIA,2022-05-19,553.1231099944165,1791.0
LAX-MIA,2022-05-20,492.2390670731707,1640.0
LAX-MIA,2022-05-21,403.9098424068768,2094.0
LAX-MIA,2022-05-22,450.6992073170732,1640.0
LAX-MIA,2022-05-23,411.4458337292162,2105.0
LAX-MIA,2022-05-24,405.35939693969397,2222.0
LAX-MIA,2022-05-25,452.9436897066136,2011.0
LAX-MIA,2022-05-26,541.6527400976668,1843.0
LAX-MIA,2022-05-27,538.4878653444677,1916.0
LAX-MIA,2022-05-28,400.3019043361645,2237.0
LAX-MIA,2022-05-29,386.29883418485826,2153.0
LAX-MIA,2022-05-30,471.8070298047277,1946.0
LAX-MIA,2022-05-31,423.7684102306921,1994.0
LAX-MIA,2022-06-01,439.7987025703795,2451.0
LAX-MIA,2022-06-02,493.12391089108917,2626.0
LAX-MIA,2022-06-03,502.0003849721707,2156.0
LAX-MIA,2022-06-04,484.48348748408995,2357.0
LAX-MIA,2022-06-05,494.87873928391326,1983.0
LAX-MIA,2022-06-06,444.4052935862692,2214.0
LAX-MIA,2022-06-07,439.2016879251701,2352.0
LAX-MIA,2022-06-08,481.81178170836927,2318.0
LAX-MIA,2022-06-09,519.1834547738694,2388.0
LAX-MIA,2022-06-10,578.4217021276595,2632.0
LAX-MIA,2022-06-11,524.6037850252641,2177.0
LAX-MIA,2022-06-12,591.5538089430894,2460.0
LAX-MIA,2022-06-13,531.8022584493042,2515.0
LAX-MIA,2022-06-14,512.6043723849373,2868.0
LAX-MIA,2022-06-15,539.2836537077034,2778.0
LAX-MIA,2022-06-16,560.8895311299002,2602.0
LAX-MIA,2022-06-17,559.6918409010912,2841.0
LAX-OAK,2022-04-17,500.1645454545455,11.0
LAX-OAK,2022-04-18,398.78636363636366,22.0
LAX-OAK,2022-04-19,481.2733333333333,78.0
LAX-OAK,2022-04-20,421.58166666666665,114.0
LAX-OAK,2022-04-21,396.2838181818182,110.0
LAX-OAK,2022-04-22,513.5931182795699,93.0
LAX-OAK,2022-04-23,447.5160431654676,139.0
LAX-OAK,2022-04-24,472.56277027027033,148.0
LAX-OAK,2022-04-25,437.18882681564247,179.0
LAX-OAK,2022-04-26,372.3711417322835,254.0
LAX-OAK,2022-04-27,376.4428673835125,279.0
LAX-OAK,2022-04-28,408.4860855263158,304.0
LAX-OAK,2022-04-29,409.6104779411765,272.0
LAX-OAK,2022-04-30,378.75639097744363,266.0
LAX-OAK,2022-05-01,421.7227916666667,240.0
LAX-OAK,2022-05-02,437.72709790209797,286.0
LAX-OAK,2022-05-03,336.2052599388379,327.0
LAX-OAK,2022-05-04,334.5832732732733,333.0
LAX-OAK,2022-05-05,343.55629191321503,507.0
LAX-OAK,2022-05-06,355.1972315035799,419.0
LAX-OAK,2022-05-07,374.05178137651825,494.0
LAX-OAK,2022-05-08,397.9162790697674,430.0
LAX-OAK,2022-05-09,386.29808510638304,564.0
LAX-OAK,2022-05-10,307.63292929292936,594.0
LAX-OAK,2022-05-11,290.1766074600355,563.0
LAX-OAK,2022-05-12,371.6106428571428,700.0
LAX-OAK,2022-05-13,424.6164391691394,674.0
LAX-OAK,2022-05-14,385.64515789473677,665.0
LAX-OAK,2022-05-15,464.5805206073753,461.0
LAX-OAK,2022-05-16,411.91023916292977,669.0
LAX-OAK,2022-05-17,279.94648387096777,620.0
LAX-OAK,2022-05-18,292.27986175115205,651.0
LAX-OAK,2022-05-19,361.7639463220676,1006.0
LAX-OAK,2022-05-20,374.51581736189405,887.0
LAX-OAK,2022-05-21,336.90078326180253,932.0
LAX-OAK,2022-05-22,460.2992278481013,790.0
LAX-OAK,2022-05-23,396.500485629336,1009.0
LAX-OAK,2022-05-24,333.62597602739726,1168.0
LAX-OAK,2022-05-25,324.30772310258544,1199.0
LAX-OAK,2022-05-26,403.52390484739675,1114.0
LAX-OAK,2022-05-27,443.40678121420393,873.0
LAX-OAK,2022-05-28,362.10001974333665,1013.0
LAX-OAK,2022-05-29,355.47912031047866,773.0
LAX-OAK,2022-05-30,499.61598227474155,677.0
LAX-OAK,2022-05-31,397.76175379426644,1186.0
LAX-OAK,2022-06-01,300.5422828784119,806.0
LAX-OAK,2022-06-02,356.4181180061038,983.0
LAX-OAK,2022-06-03,363.7713607594937,632.0
LAX-OAK,2022-06-04,330.377902571042,739.0
LAX-OAK,2022-06-05,381.5524969987995,833.0
LAX-OAK,2022-06-06,312.1467756482525,887.0
LAX-OAK,2022-06-07,292.2038970588236,952.0
LAX-OAK,2022-06-08,288.7953405405406,925.0
LAX-OAK,2022-06-09,330.7179555084746,944.0
LAX-OAK,2022-06-10,362.24375824175826,910.0
LAX-OAK,2022-06-11,362.5529116684842,917.0
LAX-OAK,2022-06-12,373.4321328224777,783.0
LAX-OAK,2022-06-13,327.7869036697248,872.0
LAX-OAK,2022-06-14,302.6850630455868,1031.0
LAX-OAK,2022-06-15,333.0892608326253,1177.0
LAX-OAK,2022-06-16,367.6785587583149,1353.0
LAX-OAK,2022-06-17,365.49692822966506,1045.0
LAX-ORD,2022-04-17,539.3411538461539,52.0
LAX-ORD,2022-04-18,529.4895535714286,112.0
LAX-ORD,2022-04-19,437.34281105990783,217.0
LAX-ORD,2022-04-20,459.89495049504956,303.0
LAX-ORD,2022-04-21,436.8566788321168,274.0
LAX-ORD,2022-04-22,438.5179716981132,424.0
LAX-ORD,2022-04-23,455.13907079646015,452.0
LAX-ORD,2022-04-24,561.3600802139038,374.0
LAX-ORD,2022-04-25,490.08928015564203,514.0
LAX-ORD,2022-04-26,384.3834770114943,696.0
LAX-ORD,2022-04-27,393.3824886877828,663.0
LAX-ORD,2022-04-28,413.1192121982211,787.0
LAX-ORD,2022-04-29,373.34946368715083,895.0
LAX-ORD,2022-04-30,349.0349676025918,926.0
LAX-ORD,2022-05-01,524.7354733009709,824.0
LAX-ORD,2022-05-02,389.14387871853546,874.0
LAX-ORD,2022-05-03,345.9612533333334,1125.0
LAX-ORD,2022-05-04,382.186240070609,1133.0
LAX-ORD,2022-05-05,417.695114624506,1265.0
LAX-ORD,2022-05-06,399.9754862842892,1203.0
LAX-ORD,2022-05-07,342.3710057471265,1392.0
LAX-ORD,2022-05-08,447.7182034632035,1386.0
LAX-ORD,2022-05-09,385.0438593974175,1394.0
LAX-ORD,2022-05-10,326.9135786163522,1590.0
LAX-ORD,2022-05-11,355.06091731266145,1548.0
LAX-ORD,2022-05-12,472.59254577672766,1693.0
LAX-ORD,2022-05-13,421.897248447205,1610.0
LAX-ORD,2022-05-14,387.9982708744247,1521.0
LAX-ORD,2022-05-15,598.8286980392156,1275.0
LAX-ORD,2022-05-16,488.0479988262911,1704.0
LAX-ORD,2022-05-17,396.664298615292,1661.0
LAX-ORD,2022-05-18,423.8388099574985,1647.0
LAX-ORD,2022-05-19,503.8238546365915,1995.0
LAX-ORD,2022-05-20,475.0321127562643,1756.0
LAX-ORD,2022-05-21,373.2623545405111,1839.0
LAX-ORD,2022-05-22,516.644223130841,1712.0
LAX-ORD,2022-05-23,429.8049484004128,1938.0
LAX-ORD,2022-05-24,397.6615546836685,2039.0
LAX-ORD,2022-05-25,438.46408182240805,2151.0
LAX-ORD,2022-05-26,481.1986695694243,2067.0
LAX-ORD,2022-05-27,477.14476968174205,2388.0
LAX-ORD,2022-05-28,341.7663742690059,2052.0
LAX-ORD,2022-05-29,369.2172015741146,2287.0
LAX-ORD,2022-05-30,465.2944923076923,2275.0
LAX-ORD,2022-05-31,409.4708073303616,2019.0
LAX-ORD,2022-06-01,390.09370271710173,1877.0
LAX-ORD,2022-06-02,438.816341127923,2181.0
LAX-ORD,2022-06-03,414.9941026805997,2201.0
LAX-ORD,2022-06-04,367.3116583166333,1996.0
LAX-ORD,2022-06-05,422.62765011820323,2115.0
LAX-ORD,2022-06-06,405.9671765663141,2458.0
LAX-ORD,2022-06-07,391.2572177091795,2462.0
LAX-ORD,2022-06-08,422.04529769137304,2469.0
LAX-ORD,2022-06-09,457.6348597721297,2282.0
LAX-ORD,2022-06-10,463.49402118644076,2360.0
LAX-ORD,2022-06-11,474.8383092422252,2283.0
LAX-ORD,2022-06-12,534.231974137931,2320.0
LAX-ORD,2022-06-13,475.82171593090214,2605.0
LAX-ORD,2022-06-14,435.7526427221172,2645.0
LAX-ORD,2022-06-15,443.94630459992266,2587.0
LAX-ORD,2022-06-16,494.83366258111045,2774.0
LAX-ORD,2022-06-17,482.017059036581,2761.0
LAX-PHL,2022-04-17,479.95469387755105,49.0
LAX-PHL,2022-04-18,518.4614864864865,74.0
LAX-PHL,2022-04-19,444.34625641025644,195.0
LAX-PHL,2022-04-20,467.0924553571429,224.0
LAX-PHL,2022-04-21,622.1258558558559,222.0
LAX-PHL,2022-04-22,617.9233471074381,242.0
LAX-PHL,2022-04-23,783.945092936803,269.0
LAX-PHL,2022-04-24,817.2424661246613,369.0
LAX-PHL,2022-04-25,621.1668224299065,321.0
LAX-PHL,2022-04-26,476.9562948207171,502.0
LAX-PHL,2022-04-27,419.769783464567,508.0
LAX-PHL,2022-04-28,483.0008787346221,569.0
LAX-PHL,2022-04-29,454.9542313546423,657.0
LAX-PHL,2022-04-30,419.11494055482166,757.0
LAX-PHL,2022-05-01,570.1873424190801,587.0
LAX-PHL,2022-05-02,413.4409759358289,748.0
LAX-PHL,2022-05-03,382.5821107628004,957.0
LAX-PHL,2022-05-04,422.95114190687366,902.0
LAX-PHL,2022-05-05,473.3424070021883,914.0
LAX-PHL,2022-05-06,419.67129719264284,1033.0
LAX-PHL,2022-05-07,361.4005960264901,1208.0
LAX-PHL,2022-05-08,437.2230127659575,1175.0
LAX-PHL,2022-05-09,390.3634208606856,1371.0
LAX-PHL,2022-05-10,387.2347809993831,1621.0
LAX-PHL,2022-05-11,449.0491584158416,1414.0
LAX-PHL,2022-05-12,597.1867004680188,1282.0
LAX-PHL,2022-05-13,523.8697138437742,1293.0
LAX-PHL,2022-05-14,531.1474529569892,1488.0
LAX-PHL,2022-05-15,689.9555954088952,1394.0
LAX-PHL,2022-05-16,558.9538554216867,1494.0
LAX-PHL,2022-05-17,479.1664886515353,1498.0
LAX-PHL,2022-05-18,513.0605495169082,1656.0
LAX-PHL,2022-05-19,585.4417162232655,1917.0
LAX-PHL,2022-05-20,548.0942774566474,1557.0
LAX-PHL,2022-05-21,497.2656013179572,1821.0
LAX-PHL,2022-05-22,612.4441671571512,1699.0
LAX-PHL,2022-05-23,515.6461689587427,2036.0
LAX-PHL,2022-05-24,477.4613894628099,1936.0
LAX-PHL,2022-05-25,544.8855855303495,1631.0
LAX-PHL,2022-05-26,589.3698989298455,1682.0
LAX-PHL,2022-05-27,543.6340215541691,1763.0
LAX-PHL,2022-05-28,422.6005930359086,1838.0
LAX-PHL,2022-05-29,479.9109010600708,2264.0
LAX-PHL,2022-05-30,548.1443089858119,1903.0
LAX-PHL,2022-05-31,479.8726300236407,1692.0
LAX-PHL,2022-06-01,474.4004101096805,2097.0
LAX-PHL,2022-06-02,536.6338567005749,2261.0
LAX-PHL,2022-06-03,517.4560165118679,1938.0
LAX-PHL,2022-06-04,487.8965286343613,2270.0
LAX-PHL,2022-06-05,561.1717897727273,2112.0
LAX-PHL,2022-06-06,500.23767800453516,2205.0
LAX-PHL,2022-06-07,489.98418852459014,2440.0
LAX-PHL,2022-06-08,516.9938675664278,2371.0
LAX-PHL,2022-06-09,580.1706301369862,2555.0
LAX-PHL,2022-06-10,573.7492768677587,2503.0
LAX-PHL,2022-06-11,542.6581053491221,2449.0
LAX-PHL,2022-06-12,641.8368147258903,2499.0
LAX-PHL,2022-06-13,570.0452968036531,2847.0
LAX-PHL,2022-06-14,538.6548945731075,2893.0
LAX-PHL,2022-06-15,565.2410418118466,2870.0
LAX-PHL,2022-06-16,605.0327291311753,2935.0
LAX-PHL,2022-06-17,589.1506127946128,2970.0
LAX-SFO,2022-04-17,242.6,28.0
LAX-SFO,2022-04-18,266.7028125,64.0
LAX-SFO,2022-04-19,233.2411224489796,98.0
LAX-SFO,2022-04-20,177.41611940298506,134.0
LAX-SFO,2022-04-21,252.20845,200.0
LAX-SFO,2022-04-22,257.3849438202247,178.0
LAX-SFO,2022-04-23,278.69652173913045,230.0
LAX-SFO,2022-04-24,316.1723423423424,222.0
LAX-SFO,2022-04-25,347.51728125,320.0
LAX-SFO,2022-04-26,224.05473988439306,346.0
LAX-SFO,2022-04-27,173.1436565096953,361.0
LAX-SFO,2022-04-28,214.8827455357143,448.0
LAX-SFO,2022-04-29,218.35236252545826,491.0
LAX-SFO,2022-04-30,188.09386036960984,487.0
LAX-SFO,2022-05-01,287.60174897119344,486.0
LAX-SFO,2022-05-02,229.4021096345515,602.0
LAX-SFO,2022-05-03,155.6602142857143,560.0
LAX-SFO,2022-05-04,155.95850574712642,609.0
LAX-SFO,2022-05-05,152.94337094499295,709.0
LAX-SFO,2022-05-06,175.1293419170243,699.0
LAX-SFO,2022-05-07,165.90001381215467,724.0
LAX-SFO,2022-05-08,236.406138996139,777.0
LAX-SFO,2022-05-09,199.88174488567992,831.0
LAX-SFO,2022-05-10,117.58536969696969,825.0
LAX-SFO,2022-05-11,157.28386046511628,860.0
LAX-SFO,2022-05-12,170.77300316122233,949.0
LAX-SFO,2022-05-13,225.52907829534192,1009.0
LAX-SFO,2022-05-14,234.82442073170733,984.0
LAX-SFO,2022-05-15,327.19338071065994,985.0
LAX-SFO,2022-05-16,261.12605263157894,1064.0
LAX-SFO,2022-05-17,154.12911571025398,1063.0
LAX-SFO,2022-05-18,152.47307915057917,1036.0
LAX-SFO,2022-05-19,178.63192307692307,1248.0
LAX-SFO,2022-05-20,190.33871042471043,1295.0
LAX-SFO,2022-05-21,196.17836177474405,1172.0
LAX-SFO,2022-05-22,243.72284897959182,1225.0
LAX-SFO,2022-05-23,201.7737860394537,1318.0
LAX-SFO,2022-05-24,128.42621867881547,1317.0
LAX-SFO,2022-05-25,135.3260128102482,1249.0
LAX-SFO,2022-05-26,182.33786248131537,1338.0
LAX-SFO,2022-05-27,195.3044921316166,1398.0
LAX-SFO,2022-05-28,186.04603023070803,1257.0
LAX-SFO,2022-05-29,170.56145546705287,1381.0
LAX-SFO,2022-05-30,246.7478437265214,1331.0
LAX-SFO,2022-05-31,156.72434719183076,1371.0
LAX-SFO,2022-06-01,154.64161383285304,1388.0
LAX-SFO,2022-06-02,159.8016335978836,1512.0
LAX-SFO,2022-06-03,208.45427255985268,1629.0
LAX-SFO,2022-06-04,221.52221994535518,1464.0
LAX-SFO,2022-06-05,284.31965865992413,1582.0
LAX-SFO,2022-06-06,212.9190253521127,1775.0
LAX-SFO,2022-06-07,144.59726880394575,1622.0
LAX-SFO,2022-06-08,176.51260212646895,1787.0
LAX-SFO,2022-06-09,218.64763446475195,1915.0
LAX-SFO,2022-06-10,243.07277459656424,1921.0
LAX-SFO,2022-06-11,262.14014545454546,1650.0
LAX-SFO,2022-06-12,315.6847636749868,1883.0
LAX-SFO,2022-06-13,257.63009688934216,1961.0
LAX-SFO,2022-06-14,177.26120296767354,1887.0
LAX-SFO,2022-06-15,191.57776729559748,1908.0
LAX-SFO,2022-06-16,246.3639916550765,2157.0
LAX-SFO,2022-06-17,224.91887259858441,1978.0
LGA-ATL,2022-04-17,461.3081818181818,33.0
LGA-ATL,2022-04-18,276.1067567567568,74.0
LGA-ATL,2022-04-19,216.78904040404038,198.0
LGA-ATL,2022-04-20,205.94450847457625,295.0
LGA-ATL,2022-04-21,212.53683870967743,310.0
LGA-ATL,2022-04-22,223.92840840840842,333.0
LGA-ATL,2022-04-23,220.03567164179103,402.0
LGA-ATL,2022-04-24,220.78046242774568,346.0
LGA-ATL,2022-04-25,197.2385436893204,515.0
LGA-ATL,2022-04-26,190.59857534246575,730.0
LGA-ATL,2022-04-27,177.2805138888889,720.0
LGA-ATL,2022-04-28,196.66452302631578,608.0
LGA-ATL,2022-04-29,203.29180576631256,659.0
LGA-ATL,2022-04-30,182.63654069767443,688.0
LGA-ATL,2022-05-01,228.77446708463947,638.0
LGA-ATL,2022-05-02,177.1218757763975,805.0
LGA-ATL,2022-05-03,162.17458579881657,1014.0
LGA-ATL,2022-05-04,166.49874113475178,1128.0
LGA-ATL,2022-05-05,209.23742526518805,1037.0
LGA-ATL,2022-05-06,213.9841482965932,998.0
LGA-ATL,2022-05-07,171.84940850277263,1082.0
LGA-ATL,2022-05-08,207.480113735783,1143.0
LGA-ATL,2022-05-09,174.50536220472443,1270.0
LGA-ATL,2022-05-10,157.88331097560976,1640.0
LGA-ATL,2022-05-11,161.1750355526826,1547.0
LGA-ATL,2022-05-12,199.0610899390244,1312.0
LGA-ATL,2022-05-13,208.99436377829824,1281.0
LGA-ATL,2022-05-14,174.0835326953748,1254.0
LGA-ATL,2022-05-15,248.13772763262077,1263.0
LGA-ATL,2022-05-16,187.14383171070932,1438.0
LGA-ATL,2022-05-17,152.0571780986763,1662.0
LGA-ATL,2022-05-18,148.75189042745333,1661.0
LGA-ATL,2022-05-19,188.04077966101693,1475.0
LGA-ATL,2022-05-20,206.38290366350068,1474.0
LGA-ATL,2022-05-21,188.51641205325862,1427.0
LGA-ATL,2022-05-22,275.51821775312067,1442.0
LGA-ATL,2022-05-23,179.1890557939914,1631.0
LGA-ATL,2022-05-24,154.91627802690581,2007.0
LGA-ATL,2022-05-25,173.20570404505887,1953.0
LGA-ATL,2022-05-26,251.73946297343133,1769.0
LGA-ATL,2022-05-27,288.96610367892976,1794.0
LGA-ATL,2022-05-28,195.56472930927194,1607.0
LGA-ATL,2022-05-29,175.2173862536302,2066.0
LGA-ATL,2022-05-30,219.48897637795272,1778.0
LGA-ATL,2022-05-31,172.36130010834233,1846.0
LGA-ATL,2022-06-01,158.4038302455838,2321.0
LGA-ATL,2022-06-02,164.53234275296265,2194.0
LGA-ATL,2022-06-03,178.67948553054663,1866.0
LGA-ATL,2022-06-04,226.59887937743196,1285.0
LGA-ATL,2022-06-05,282.0318514801807,1993.0
LGA-ATL,2022-06-06,202.3438541666667,2112.0
LGA-ATL,2022-06-07,162.9210812109563,2081.0
LGA-ATL,2022-06-08,178.68951391957577,2263.0
LGA-ATL,2022-06-09,200.67321412196242,2181.0
LGA-ATL,2022-06-10,228.0922292705029,2207.0
LGA-ATL,2022-06-11,244.41034801136365,1408.0
LGA-ATL,2022-06-12,295.7112512077295,2070.0
LGA-ATL,2022-06-13,214.6978270609319,2232.0
LGA-ATL,2022-06-14,171.84297016274866,2212.0
LGA-ATL,2022-06-15,169.8221122112211,2121.0
LGA-ATL,2022-06-16,219.96643540669854,2508.0
LGA-ATL,2022-06-17,236.12830147697653,2302.0
LGA-BOS,2022-04-17,259.37880952380954,42.0
LGA-BOS,2022-04-18,175.65132075471698,106.0
LGA-BOS,2022-04-19,150.5496,200.0
LGA-BOS,2022-04-20,138.57059523809525,168.0
LGA-BOS,2022-04-21,159.40078341013825,217.0
LGA-BOS,2022-04-22,247.659022556391,266.0
LGA-BOS,2022-04-23,640.3469047619049,126.0
LGA-BOS,2022-04-24,548.641641221374,262.0
LGA-BOS,2022-04-25,196.286091954023,348.0
LGA-BOS,2022-04-26,138.41843537414965,441.0
LGA-BOS,2022-04-27,130.64357298474945,459.0
LGA-BOS,2022-04-28,145.31221991701247,482.0
LGA-BOS,2022-04-29,220.57441033925687,619.0
LGA-BOS,2022-04-30,345.1109014084507,355.0
LGA-BOS,2022-05-01,266.13785433070865,508.0
LGA-BOS,2022-05-02,134.894,710.0
LGA-BOS,2022-05-03,110.41828054298642,884.0
LGA-BOS,2022-05-04,113.45110082304527,972.0
LGA-BOS,2022-05-05,110.5512363238512,914.0
LGA-BOS,2022-05-06,124.15695881731786,947.0
LGA-BOS,2022-05-07,276.44963215258855,734.0
LGA-BOS,2022-05-08,187.12189285714283,840.0
LGA-BOS,2022-05-09,131.29384484228473,1173.0
LGA-BOS,2022-05-10,106.85883935434282,1301.0
LGA-BOS,2022-05-11,112.77701661129568,1505.0
LGA-BOS,2022-05-12,123.74182164634145,1312.0
LGA-BOS,2022-05-13,137.1185252069225,1329.0
LGA-BOS,2022-05-14,276.83928104575165,765.0
LGA-BOS,2022-05-15,188.15646684831972,1101.0
LGA-BOS,2022-05-16,118.79957461645746,1434.0
LGA-BOS,2022-05-17,110.29834756097561,1640.0
LGA-BOS,2022-05-18,110.97279115159401,1537.0
LGA-BOS,2022-05-19,145.99475961538462,1456.0
LGA-BOS,2022-05-20,144.57168185003502,1427.0
LGA-BOS,2022-05-21,323.6830430430431,999.0
LGA-BOS,2022-05-22,220.6797138047138,1188.0
LGA-BOS,2022-05-23,128.179687150838,1790.0
LGA-BOS,2022-05-24,109.26236461126005,1865.0
LGA-BOS,2022-05-25,145.5568477043673,1786.0
LGA-BOS,2022-05-26,171.24549751243782,1608.0
LGA-BOS,2022-05-27,202.30528018486422,1731.0
LGA-BOS,2022-05-28,331.6074038461539,936.0
LGA-BOS,2022-05-29,152.00147909967845,1555.0
LGA-BOS,2022-05-30,152.7403531489111,1699.0
LGA-BOS,2022-05-31,111.99826508620689,1856.0
LGA-BOS,2022-06-01,111.46864992150707,1911.0
LGA-BOS,2022-06-02,121.73137816979052,1814.0
LGA-BOS,2022-06-03,115.87847105115233,1779.0
LGA-BOS,2022-06-04,196.5709668109668,693.0
LGA-BOS,2022-06-05,180.2506111111111,1620.0
LGA-BOS,2022-06-06,120.30613886113886,2002.0
LGA-BOS,2022-06-07,104.17282781147924,2143.0
LGA-BOS,2022-06-08,121.83189252336447,2140.0
LGA-BOS,2022-06-09,145.26110019646367,2036.0
LGA-BOS,2022-06-10,153.01425944333997,2012.0
LGA-BOS,2022-06-11,262.7331168831169,770.0
LGA-BOS,2022-06-12,200.2585288966725,1713.0
LGA-BOS,2022-06-13,144.9832845379689,2186.0
LGA-BOS,2022-06-14,121.65170319634703,2190.0
LGA-BOS,2022-06-15,157.05843762455163,2509.0
LGA-BOS,2022-06-16,162.98264425261243,2201.0
LGA-BOS,2022-06-17,158.13617962466486,2238.0
LGA-CLT,2022-04-17,490.57058823529417,34.0
LGA-CLT,2022-04-18,408.04831325301205,83.0
LGA-CLT,2022-04-19,276.47015384615383,195.0
LGA-CLT,2022-04-20,274.90229299363057,314.0
LGA-CLT,2022-04-21,314.6130111524164,269.0
LGA-CLT,2022-04-22,315.8171111111111,360.0
LGA-CLT,2022-04-23,288.61876923076926,325.0
LGA-CLT,2022-04-24,320.6023202614379,306.0
LGA-CLT,2022-04-25,267.31332173913046,575.0
LGA-CLT,2022-04-26,252.81176829268296,820.0
LGA-CLT,2022-04-27,252.34968215158926,818.0
LGA-CLT,2022-04-28,276.2251491365777,637.0
LGA-CLT,2022-04-29,309.21721875000003,640.0
LGA-CLT,2022-04-30,252.86097004279597,701.0
LGA-CLT,2022-05-01,303.1121453900709,564.0
LGA-CLT,2022-05-02,230.85699819168173,1106.0
LGA-CLT,2022-05-03,228.26368140243903,1312.0
LGA-CLT,2022-05-04,223.35908111988516,1393.0
LGA-CLT,2022-05-05,258.39159886471145,1057.0
LGA-CLT,2022-05-06,270.81922390722565,1121.0
LGA-CLT,2022-05-07,245.3801093892434,1097.0
LGA-CLT,2022-05-08,246.16647106109323,1244.0
LGA-CLT,2022-05-09,207.55815146094216,1677.0
LGA-CLT,2022-05-10,201.36604320636724,1759.0
